Date,DayOfWeek,Source,Destination,DepartureTime,SeatsAvailable,Bookings,Price,Holiday,Weather,EventNearby
2025-05-22,Thursday,Chennai,Pune,06:00,40,24,644,No,Rainy,Yes
2025-04-09,Wednesday,Chennai,Hyderabad,12:00,40,19,522,No,Clear,No
2025-04-19,Saturday,Mumbai,Pune,12:00,40,31,698,No,Cloudy,No
2025-06-22,Sunday,Mumbai,Hyderabad,18:00,40,34,592,No,Cloudy,No
2025-01-14,Tuesday,Mumbai,Pune,15:00,40,17,644,No,Cloudy,Yes
2025-03-02,Sunday,Pune,Mumbai,18:00,40,27,553,No,Cloudy,Yes
2025-02-10,Monday,Chennai,Hyderabad,06:00,40,31,707,No,Cloudy,No
2025-05-14,Wednesday,Hyderabad,Pune,09:00,40,18,602,No,Cloudy,No
2025-01-01,Wednesday,Chennai,Bangalore,15:00,40,12,590,No,Clear,No
2025-04-25,Friday,Chennai,Mumbai,18:00,40,31,748,Yes,Cloudy,No
2025-01-13,Monday,Hyderabad,Bangalore,15:00,40,13,501,No,Cloudy,No
2025-04-04,Friday,Mumbai,Pune,09:00,40,10,456,No,Clear,No
2025-05-22,Thursday,Chennai,Mumbai,21:00,40,27,629,No,Rainy,No
2025-03-01,Saturday,Hyderabad,Pune,09:00,40,10,598,No,Cloudy,No
2025-05-19,Monday,Bangalore,Pune,15:00,40,29,556,No,Clear,No
2025-06-28,Saturday,Hyderabad,Chennai,09:00,40,22,596,No,Cloudy,Yes
2025-06-17,Tuesday,Hyderabad,Bangalore,18:00,40,27,603,No,Cloudy,No
2025-06-07,Saturday,Pune,Mumbai,21:00,40,35,586,No,Clear,No
2025-04-20,Sunday,Bangalore,Chennai,15:00,40,21,568,No,Cloudy,Yes
2025-04-24,Thursday,Bangalore,Chennai,12:00,40,31,679,No,Clear,No
2025-03-21,Friday,Chennai,Hyderabad,15:00,40,30,647,No,Clear,No
2025-03-03,Monday,Pune,Mumbai,15:00,40,30,627,Yes,Clear,No
2025-01-02,Thursday,Chennai,Pune,12:00,40,26,568,No,Cloudy,No
2025-03-16,Sunday,Pune,Mumbai,12:00,40,24,680,Yes,Clear,No
2025-01-17,Friday,Chennai,Bangalore,21:00,40,13,518,No,Rainy,No
2025-03-08,Saturday,Pune,Bangalore,06:00,40,20,531,No,Clear,Yes
2025-03-22,Saturday,Pune,Chennai,06:00,40,16,554,No,Clear,Yes
2025-03-11,Tuesday,Pune,Hyderabad,12:00,40,35,603,No,Cloudy,Yes
2025-04-29,Tuesday,Mumbai,Pune,06:00,40,17,632,No,Cloudy,No
2025-01-22,Wednesday,Bangalore,Mumbai,21:00,40,30,652,No,Cloudy,No
2025-05-06,Tuesday,Mumbai,Pune,12:00,40,20,623,No,Rainy,No
2025-04-11,Friday,Bangalore,Pune,09:00,40,20,611,Yes,Rainy,No
2025-03-21,Friday,Chennai,Pune,09:00,40,36,731,Yes,Cloudy,Yes
2025-05-23,Friday,Pune,Mumbai,09:00,40,14,512,No,Cloudy,No
2025-01-02,Thursday,Mumbai,Chennai,21:00,40,23,670,No,Cloudy,No
2025-02-13,Thursday,Pune,Mumbai,21:00,40,29,553,No,Rainy,No
2025-01-16,Thursday,Mumbai,Pune,09:00,40,14,511,No,Cloudy,Yes
2025-01-23,Thursday,Chennai,Hyderabad,06:00,40,30,555,Yes,Rainy,No
2025-01-21,Tuesday,Bangalore,Chennai,18:00,40,18,618,No,Clear,No
2025-05-17,Saturday,Chennai,Pune,18:00,40,23,554,No,Cloudy,Yes
2025-05-26,Monday,Mumbai,Chennai,12:00,40,28,628,Yes,Clear,No
2025-04-27,Sunday,Pune,Bangalore,12:00,40,30,716,Yes,Cloudy,No
2025-05-09,Friday,Mumbai,Chennai,21:00,40,23,673,No,Cloudy,No
2025-04-21,Monday,Hyderabad,Bangalore,18:00,40,30,661,No,Rainy,No
2025-06-20,Friday,Chennai,Bangalore,15:00,40,31,654,No,Clear,No
2025-01-12,Sunday,Bangalore,Chennai,21:00,40,29,623,No,Cloudy,No
2025-06-12,Thursday,Mumbai,Pune,21:00,40,38,700,No,Rainy,Yes
2025-05-15,Thursday,Chennai,Bangalore,15:00,40,27,558,No,Cloudy,Yes
2025-01-02,Thursday,Hyderabad,Mumbai,06:00,40,29,625,No,Clear,No
2025-06-23,Monday,Hyderabad,Chennai,09:00,40,12,491,No,Rainy,No
2025-04-04,Friday,Bangalore,Chennai,21:00,40,22,553,No,Cloudy,No
2025-03-20,Thursday,Chennai,Mumbai,21:00,40,30,605,Yes,Clear,Yes
2025-06-11,Wednesday,Hyderabad,Bangalore,21:00,40,17,517,No,Rainy,Yes
2025-03-24,Monday,Hyderabad,Chennai,12:00,40,24,672,Yes,Clear,No
2025-05-15,Thursday,Chennai,Bangalore,21:00,40,23,563,No,Clear,Yes
2025-03-30,Sunday,Bangalore,Mumbai,12:00,40,32,607,No,Rainy,No
2025-05-12,Monday,Bangalore,Mumbai,06:00,40,40,606,Yes,Cloudy,Yes
2025-06-08,Sunday,Bangalore,Mumbai,15:00,40,37,778,Yes,Rainy,Yes
2025-05-06,Tuesday,Mumbai,Bangalore,15:00,40,24,632,No,Cloudy,Yes
2025-02-02,Sunday,Mumbai,Hyderabad,15:00,40,27,562,No,Cloudy,No
2025-03-15,Saturday,Mumbai,Chennai,09:00,40,20,674,No,Cloudy,No
2025-03-05,Wednesday,Pune,Bangalore,18:00,40,15,593,No,Clear,No
2025-01-14,Tuesday,Hyderabad,Chennai,12:00,40,21,517,Yes,Rainy,Yes
2025-04-22,Tuesday,Hyderabad,Mumbai,18:00,40,28,669,No,Rainy,No
2025-02-16,Sunday,Chennai,Mumbai,15:00,40,29,699,Yes,Rainy,No
2025-06-04,Wednesday,Bangalore,Hyderabad,15:00,40,12,548,No,Rainy,No
2025-06-03,Tuesday,Hyderabad,Pune,12:00,40,35,621,No,Clear,No
2025-01-22,Wednesday,Bangalore,Mumbai,21:00,40,40,753,Yes,Clear,Yes
2025-01-23,Thursday,Bangalore,Chennai,21:00,40,21,605,No,Cloudy,Yes
2025-03-10,Monday,Chennai,Pune,09:00,40,33,715,No,Rainy,No
2025-01-24,Friday,Chennai,Hyderabad,09:00,40,13,503,No,Rainy,Yes
2025-02-12,Wednesday,Mumbai,Pune,21:00,40,28,700,No,Cloudy,Yes
2025-05-10,Saturday,Mumbai,Hyderabad,21:00,40,16,528,No,Clear,No
2025-05-19,Monday,Chennai,Hyderabad,06:00,40,16,515,Yes,Rainy,Yes
2025-03-29,Saturday,Pune,Mumbai,21:00,40,19,598,No,Cloudy,No
2025-04-05,Saturday,Pune,Mumbai,06:00,40,21,512,No,Rainy,No
2025-03-03,Monday,Chennai,Pune,15:00,40,24,610,No,Clear,Yes
2025-06-16,Monday,Mumbai,Hyderabad,06:00,40,14,500,No,Rainy,No
2025-04-30,Wednesday,Chennai,Mumbai,09:00,40,26,623,No,Clear,No
2025-01-28,Tuesday,Mumbai,Pune,18:00,40,28,632,No,Cloudy,No
2025-05-29,Thursday,Mumbai,Hyderabad,15:00,40,18,680,Yes,Rainy,No
2025-03-22,Saturday,Hyderabad,Bangalore,18:00,40,20,502,No,Rainy,Yes
2025-05-25,Sunday,Hyderabad,Bangalore,09:00,40,23,677,No,Rainy,Yes
2025-04-05,Saturday,Hyderabad,Mumbai,21:00,40,15,492,Yes,Cloudy,No
2025-03-14,Friday,Hyderabad,Mumbai,12:00,40,25,536,No,Clear,No
2025-05-20,Tuesday,Bangalore,Hyderabad,15:00,40,12,659,Yes,Rainy,No
2025-02-21,Friday,Chennai,Hyderabad,12:00,40,14,633,No,Rainy,Yes
2025-04-05,Saturday,Bangalore,Chennai,21:00,40,16,580,No,Rainy,No
2025-02-04,Tuesday,Pune,Hyderabad,06:00,40,31,706,No,Cloudy,No
2025-03-26,Wednesday,Hyderabad,Chennai,18:00,40,31,630,No,Clear,No
2025-05-08,Thursday,Mumbai,Pune,21:00,40,24,649,No,Clear,No
2025-02-09,Sunday,Chennai,Pune,15:00,40,19,671,No,Cloudy,No
2025-05-24,Saturday,Hyderabad,Mumbai,21:00,40,28,593,No,Rainy,No
2025-05-13,Tuesday,Mumbai,Bangalore,21:00,40,21,551,No,Rainy,Yes
2025-03-27,Thursday,Mumbai,Bangalore,18:00,40,28,732,No,Clear,No
2025-02-07,Friday,Hyderabad,Bangalore,12:00,40,30,627,No,Clear,No
2025-04-16,Wednesday,Pune,Bangalore,15:00,40,23,564,No,Rainy,No
2025-06-22,Sunday,Hyderabad,Pune,21:00,40,13,476,No,Cloudy,No
2025-04-01,Tuesday,Bangalore,Pune,18:00,40,16,611,No,Cloudy,Yes
2025-04-12,Saturday,Hyderabad,Mumbai,21:00,40,22,553,No,Rainy,No
2025-03-11,Tuesday,Chennai,Pune,06:00,40,31,728,No,Rainy,No
2025-06-09,Monday,Chennai,Bangalore,18:00,40,22,568,No,Rainy,No
2025-06-20,Friday,Chennai,Pune,06:00,40,32,699,No,Rainy,Yes
2025-03-05,Wednesday,Pune,Chennai,06:00,40,27,552,No,Rainy,Yes
2025-02-04,Tuesday,Hyderabad,Mumbai,15:00,40,29,686,No,Clear,No
2025-01-01,Wednesday,Bangalore,Hyderabad,09:00,40,18,618,No,Clear,Yes
2025-04-04,Friday,Hyderabad,Chennai,06:00,40,21,543,No,Clear,No
2025-02-25,Tuesday,Bangalore,Hyderabad,09:00,40,31,610,No,Cloudy,No
2025-06-23,Monday,Bangalore,Pune,06:00,40,27,581,No,Clear,Yes
2025-03-04,Tuesday,Bangalore,Mumbai,15:00,40,26,555,Yes,Clear,Yes
2025-06-19,Thursday,Mumbai,Pune,21:00,40,9,623,No,Rainy,No
2025-01-02,Thursday,Bangalore,Chennai,15:00,40,16,673,No,Cloudy,No
2025-02-14,Friday,Chennai,Pune,18:00,40,26,729,No,Clear,No
2025-05-04,Sunday,Bangalore,Pune,06:00,40,20,529,No,Rainy,No
2025-01-30,Thursday,Mumbai,Chennai,21:00,40,28,676,No,Cloudy,Yes
2025-02-17,Monday,Bangalore,Pune,06:00,40,35,714,Yes,Clear,No
2025-02-21,Friday,Chennai,Bangalore,09:00,40,33,571,No,Clear,Yes
2025-04-06,Sunday,Pune,Bangalore,09:00,40,14,644,No,Clear,No
2025-03-31,Monday,Hyderabad,Mumbai,15:00,40,14,492,Yes,Clear,No
2025-02-26,Wednesday,Bangalore,Chennai,15:00,40,15,610,No,Cloudy,No
2025-02-25,Tuesday,Hyderabad,Mumbai,15:00,40,12,562,No,Clear,No
2025-04-25,Friday,Pune,Chennai,06:00,40,33,702,No,Cloudy,No
2025-04-16,Wednesday,Hyderabad,Chennai,09:00,40,26,723,No,Cloudy,Yes
2025-02-13,Thursday,Mumbai,Pune,09:00,40,33,586,No,Clear,Yes
2025-05-04,Sunday,Chennai,Hyderabad,21:00,40,10,542,No,Cloudy,No
2025-02-20,Thursday,Bangalore,Pune,06:00,40,26,665,Yes,Cloudy,Yes
2025-03-08,Saturday,Pune,Hyderabad,09:00,40,24,535,No,Cloudy,No
2025-03-01,Saturday,Mumbai,Hyderabad,15:00,40,13,471,No,Cloudy,Yes
2025-06-16,Monday,Mumbai,Pune,12:00,40,26,589,No,Clear,No
2025-03-24,Monday,Chennai,Bangalore,06:00,40,24,684,No,Clear,No
2025-06-02,Monday,Mumbai,Bangalore,21:00,40,16,513,Yes,Clear,No
2025-01-03,Friday,Chennai,Bangalore,06:00,40,18,497,No,Clear,No
2025-04-20,Sunday,Hyderabad,Mumbai,18:00,40,22,587,Yes,Rainy,No
2025-01-11,Saturday,Mumbai,Hyderabad,06:00,40,23,534,Yes,Cloudy,No
2025-01-23,Thursday,Mumbai,Chennai,21:00,40,33,710,No,Rainy,No
2025-04-22,Tuesday,Pune,Mumbai,09:00,40,39,609,No,Clear,Yes
2025-04-25,Friday,Pune,Chennai,12:00,40,14,638,No,Rainy,No
2025-05-14,Wednesday,Bangalore,Chennai,06:00,40,25,652,Yes,Cloudy,No
2025-06-27,Friday,Mumbai,Pune,15:00,40,20,533,No,Clear,No
2025-03-10,Monday,Pune,Mumbai,21:00,40,21,613,Yes,Cloudy,Yes
2025-03-20,Thursday,Chennai,Bangalore,15:00,40,11,488,No,Cloudy,No
2025-02-09,Sunday,Hyderabad,Chennai,12:00,40,19,610,No,Cloudy,No
2025-05-10,Saturday,Hyderabad,Mumbai,15:00,40,33,603,No,Cloudy,No
2025-01-16,Thursday,Pune,Hyderabad,21:00,40,22,602,No,Rainy,Yes
2025-05-09,Friday,Mumbai,Bangalore,15:00,40,15,635,No,Rainy,No
2025-03-28,Friday,Mumbai,Chennai,09:00,40,32,707,No,Cloudy,Yes
2025-05-09,Friday,Mumbai,Pune,09:00,40,20,636,No,Rainy,No
2025-03-15,Saturday,Chennai,Hyderabad,21:00,40,17,679,No,Rainy,No
2025-04-11,Friday,Chennai,Hyderabad,21:00,40,27,641,No,Clear,No
2025-06-19,Thursday,Mumbai,Pune,09:00,40,20,557,No,Clear,No
2025-03-02,Sunday,Chennai,Bangalore,15:00,40,23,623,No,Clear,No
2025-02-19,Wednesday,Hyderabad,Pune,06:00,40,14,646,Yes,Rainy,No
2025-02-20,Thursday,Chennai,Pune,09:00,40,20,546,No,Cloudy,Yes
2025-02-25,Tuesday,Hyderabad,Pune,15:00,40,27,587,Yes,Cloudy,Yes
2025-03-11,Tuesday,Chennai,Hyderabad,06:00,40,32,635,Yes,Cloudy,No
2025-05-26,Monday,Chennai,Mumbai,21:00,40,27,718,No,Clear,No
2025-03-18,Tuesday,Hyderabad,Pune,15:00,40,12,501,No,Clear,No
2025-06-09,Monday,Bangalore,Chennai,15:00,40,15,539,No,Cloudy,No
2025-06-19,Thursday,Mumbai,Hyderabad,09:00,40,13,577,No,Rainy,No
2025-02-22,Saturday,Chennai,Hyderabad,21:00,40,23,710,No,Rainy,No
2025-06-15,Sunday,Pune,Chennai,12:00,40,22,576,No,Clear,Yes
2025-04-05,Saturday,Bangalore,Hyderabad,12:00,40,33,651,No,Rainy,Yes
2025-04-30,Wednesday,Pune,Bangalore,12:00,40,10,635,No,Clear,No
2025-05-09,Friday,Bangalore,Hyderabad,12:00,40,17,675,No,Cloudy,No
2025-05-03,Saturday,Pune,Mumbai,09:00,40,30,711,No,Rainy,Yes
2025-04-17,Thursday,Bangalore,Mumbai,15:00,40,32,656,No,Rainy,No
2025-06-02,Monday,Mumbai,Bangalore,21:00,40,35,612,No,Cloudy,No
2025-01-17,Friday,Pune,Mumbai,18:00,40,20,519,No,Rainy,Yes
2025-03-10,Monday,Mumbai,Chennai,12:00,40,19,495,No,Clear,Yes
2025-02-05,Wednesday,Hyderabad,Chennai,15:00,40,20,542,Yes,Cloudy,No
2025-05-23,Friday,Pune,Mumbai,18:00,40,14,570,No,Rainy,Yes
2025-01-21,Tuesday,Chennai,Pune,09:00,40,34,667,No,Cloudy,No
2025-06-08,Sunday,Pune,Mumbai,18:00,40,13,538,No,Clear,Yes
2025-01-22,Wednesday,Chennai,Pune,09:00,40,17,610,No,Clear,No
2025-02-13,Thursday,Hyderabad,Mumbai,06:00,40,15,607,No,Cloudy,No
2025-06-30,Monday,Chennai,Pune,15:00,40,22,702,No,Rainy,No
2025-05-06,Tuesday,Pune,Bangalore,18:00,40,25,672,No,Cloudy,No
2025-05-01,Thursday,Pune,Bangalore,15:00,40,33,725,No,Clear,No
2025-01-26,Sunday,Bangalore,Pune,18:00,40,27,561,No,Cloudy,No
2025-03-23,Sunday,Bangalore,Pune,09:00,40,35,686,No,Clear,No
2025-01-07,Tuesday,Hyderabad,Pune,18:00,40,20,683,No,Rainy,No
2025-01-04,Saturday,Pune,Mumbai,09:00,40,21,629,No,Rainy,No
2025-03-25,Tuesday,Bangalore,Hyderabad,06:00,40,26,609,Yes,Rainy,Yes
2025-06-17,Tuesday,Chennai,Bangalore,18:00,40,25,540,Yes,Clear,No
2025-05-09,Friday,Chennai,Hyderabad,12:00,40,35,645,No,Clear,No
2025-06-14,Saturday,Hyderabad,Mumbai,15:00,40,21,611,No,Rainy,No
2025-06-24,Tuesday,Chennai,Pune,15:00,40,18,633,No,Cloudy,No
2025-04-01,Tuesday,Hyderabad,Pune,06:00,40,37,692,Yes,Cloudy,No
2025-04-28,Monday,Pune,Chennai,06:00,40,15,597,No,Cloudy,No
2025-05-31,Saturday,Hyderabad,Pune,18:00,40,15,528,No,Cloudy,No
2025-06-09,Monday,Mumbai,Pune,12:00,40,25,538,No,Rainy,No
2025-02-06,Thursday,Bangalore,Hyderabad,21:00,40,12,603,No,Cloudy,Yes
2025-03-09,Sunday,Bangalore,Pune,18:00,40,27,655,No,Clear,Yes
2025-03-23,Sunday,Hyderabad,Pune,06:00,40,29,668,No,Clear,No
2025-04-07,Monday,Hyderabad,Pune,09:00,40,19,686,No,Cloudy,Yes
2025-02-12,Wednesday,Bangalore,Pune,06:00,40,38,642,No,Clear,Yes
2025-03-09,Sunday,Mumbai,Chennai,06:00,40,16,594,No,Cloudy,No
2025-02-06,Thursday,Pune,Bangalore,21:00,40,16,648,No,Cloudy,No
2025-02-25,Tuesday,Pune,Chennai,12:00,40,18,541,Yes,Rainy,Yes
2025-06-23,Monday,Hyderabad,Chennai,18:00,40,30,613,No,Cloudy,Yes
2025-04-18,Friday,Mumbai,Chennai,21:00,40,18,546,Yes,Clear,No
2025-05-01,Thursday,Pune,Chennai,21:00,40,27,720,Yes,Clear,Yes
2025-04-16,Wednesday,Mumbai,Pune,15:00,40,24,616,No,Cloudy,No
2025-03-21,Friday,Chennai,Pune,12:00,40,28,697,No,Clear,Yes
2025-03-26,Wednesday,Chennai,Hyderabad,12:00,40,12,619,No,Rainy,Yes
2025-02-22,Saturday,Pune,Hyderabad,12:00,40,33,757,No,Clear,No
2025-02-04,Tuesday,Hyderabad,Bangalore,09:00,40,33,644,No,Clear,Yes
2025-06-17,Tuesday,Pune,Hyderabad,12:00,40,14,566,No,Clear,No
2025-03-06,Thursday,Bangalore,Mumbai,09:00,40,28,723,No,Cloudy,Yes
2025-01-28,Tuesday,Chennai,Bangalore,21:00,40,25,636,No,Cloudy,No
2025-02-10,Monday,Bangalore,Mumbai,12:00,40,18,659,No,Clear,No
2025-02-04,Tuesday,Mumbai,Pune,09:00,40,31,643,Yes,Rainy,Yes
2025-02-12,Wednesday,Bangalore,Hyderabad,09:00,40,16,596,No,Cloudy,No
2025-04-29,Tuesday,Bangalore,Hyderabad,12:00,40,33,736,No,Rainy,Yes
2025-05-31,Saturday,Chennai,Pune,06:00,40,27,726,No,Rainy,No
2025-06-30,Monday,Pune,Hyderabad,12:00,40,19,571,No,Cloudy,No
2025-04-21,Monday,Chennai,Pune,09:00,40,18,533,No,Rainy,Yes
2025-03-19,Wednesday,Hyderabad,Mumbai,15:00,40,12,588,No,Cloudy,Yes
2025-05-31,Saturday,Mumbai,Pune,18:00,40,35,671,No,Clear,Yes
2025-04-26,Saturday,Bangalore,Hyderabad,15:00,40,8,472,No,Rainy,No
2025-05-09,Friday,Bangalore,Chennai,21:00,40,32,568,No,Clear,No
2025-06-12,Thursday,Mumbai,Bangalore,12:00,40,19,600,No,Cloudy,Yes
2025-01-26,Sunday,Hyderabad,Pune,06:00,40,32,750,No,Rainy,No
2025-01-23,Thursday,Mumbai,Hyderabad,12:00,40,19,660,No,Clear,No
2025-02-15,Saturday,Pune,Bangalore,09:00,40,26,616,No,Cloudy,No
2025-01-24,Friday,Chennai,Bangalore,15:00,40,26,547,No,Cloudy,No
2025-03-30,Sunday,Chennai,Mumbai,06:00,40,31,661,No,Cloudy,No
2025-01-21,Tuesday,Mumbai,Pune,18:00,40,28,601,No,Cloudy,No
2025-04-18,Friday,Hyderabad,Mumbai,12:00,40,21,585,No,Clear,No
2025-01-31,Friday,Mumbai,Chennai,06:00,40,15,508,No,Rainy,No
2025-03-08,Saturday,Chennai,Bangalore,18:00,40,15,495,Yes,Cloudy,No
2025-02-07,Friday,Mumbai,Pune,21:00,40,30,698,No,Rainy,No
2025-05-05,Monday,Pune,Hyderabad,18:00,40,20,550,No,Rainy,No
2025-01-22,Wednesday,Pune,Mumbai,09:00,40,15,656,Yes,Clear,No
2025-02-22,Saturday,Mumbai,Bangalore,09:00,40,21,539,No,Rainy,No
2025-03-02,Sunday,Bangalore,Chennai,09:00,40,32,756,No,Cloudy,No
2025-01-03,Friday,Bangalore,Mumbai,15:00,40,12,606,No,Clear,No
2025-05-09,Friday,Mumbai,Bangalore,15:00,40,27,623,No,Rainy,Yes
2025-02-27,Thursday,Mumbai,Chennai,15:00,40,26,619,No,Clear,Yes
2025-04-17,Thursday,Mumbai,Bangalore,21:00,40,22,668,No,Cloudy,No
2025-03-16,Sunday,Hyderabad,Pune,06:00,40,34,625,Yes,Cloudy,No
2025-02-10,Monday,Mumbai,Bangalore,06:00,40,26,574,No,Clear,No
2025-04-24,Thursday,Chennai,Mumbai,09:00,40,36,667,No,Cloudy,Yes
2025-04-16,Wednesday,Bangalore,Chennai,18:00,40,19,670,No,Clear,Yes
2025-04-20,Sunday,Pune,Hyderabad,18:00,40,31,572,No,Cloudy,No
2025-05-24,Saturday,Chennai,Hyderabad,21:00,40,13,632,No,Clear,No
2025-02-11,Tuesday,Pune,Chennai,15:00,40,19,593,No,Rainy,Yes
2025-04-11,Friday,Hyderabad,Mumbai,21:00,40,12,478,No,Rainy,No
2025-06-16,Monday,Hyderabad,Bangalore,15:00,40,18,576,No,Cloudy,No
2025-01-03,Friday,Hyderabad,Bangalore,21:00,40,31,724,No,Clear,No
2025-06-03,Tuesday,Chennai,Bangalore,09:00,40,32,610,No,Clear,No
2025-06-20,Friday,Bangalore,Hyderabad,09:00,40,30,726,No,Rainy,No
2025-03-26,Wednesday,Mumbai,Pune,06:00,40,38,603,No,Cloudy,Yes
2025-04-05,Saturday,Mumbai,Pune,18:00,40,40,638,Yes,Clear,Yes
2025-03-14,Friday,Pune,Hyderabad,18:00,40,32,713,No,Rainy,No
2025-05-10,Saturday,Hyderabad,Bangalore,06:00,40,18,640,No,Clear,No
2025-04-30,Wednesday,Mumbai,Pune,15:00,40,35,679,No,Clear,Yes
2025-04-01,Tuesday,Mumbai,Pune,12:00,40,37,612,Yes,Clear,No
2025-05-26,Monday,Chennai,Pune,21:00,40,11,533,No,Rainy,No
2025-05-24,Saturday,Chennai,Pune,09:00,40,31,672,No,Rainy,No
2025-05-03,Saturday,Mumbai,Pune,06:00,40,27,646,No,Clear,No
2025-03-29,Saturday,Chennai,Bangalore,21:00,40,28,563,No,Clear,No
2025-06-28,Saturday,Chennai,Pune,21:00,40,14,523,No,Cloudy,No
2025-05-25,Sunday,Chennai,Hyderabad,15:00,40,19,517,No,Clear,No
2025-02-09,Sunday,Mumbai,Chennai,15:00,40,30,654,No,Rainy,No
2025-01-09,Thursday,Pune,Mumbai,18:00,40,36,637,Yes,Cloudy,Yes
2025-06-12,Thursday,Hyderabad,Chennai,06:00,40,25,581,Yes,Rainy,No
2025-04-24,Thursday,Hyderabad,Chennai,09:00,40,21,601,No,Clear,Yes
2025-04-03,Thursday,Mumbai,Pune,06:00,40,32,560,No,Clear,No
2025-03-30,Sunday,Mumbai,Hyderabad,15:00,40,25,647,No,Clear,No
2025-01-09,Thursday,Chennai,Pune,15:00,40,12,560,No,Clear,No
2025-03-06,Thursday,Pune,Chennai,18:00,40,28,731,No,Cloudy,Yes
2025-03-03,Monday,Bangalore,Pune,18:00,40,11,496,No,Cloudy,No
2025-03-26,Wednesday,Hyderabad,Chennai,09:00,40,23,547,No,Clear,No
2025-03-22,Saturday,Chennai,Mumbai,18:00,40,20,503,No,Rainy,Yes
2025-01-24,Friday,Chennai,Mumbai,06:00,40,31,558,No,Rainy,No
2025-01-11,Saturday,Bangalore,Chennai,18:00,40,26,659,No,Clear,No
2025-03-23,Sunday,Chennai,Mumbai,15:00,40,22,572,No,Rainy,Yes
2025-04-13,Sunday,Pune,Bangalore,18:00,40,18,516,No,Clear,No
2025-02-23,Sunday,Bangalore,Pune,18:00,40,14,497,No,Clear,No
2025-02-21,Friday,Bangalore,Pune,12:00,40,19,656,Yes,Rainy,No
2025-01-18,Saturday,Bangalore,Chennai,18:00,40,29,621,No,Clear,No
2025-01-04,Saturday,Pune,Hyderabad,09:00,40,19,639,No,Cloudy,Yes
2025-04-25,Friday,Pune,Chennai,21:00,40,32,733,No,Clear,Yes
2025-04-18,Friday,Mumbai,Pune,15:00,40,18,541,Yes,Rainy,No
2025-03-21,Friday,Bangalore,Hyderabad,18:00,40,27,653,No,Cloudy,No
2025-03-15,Saturday,Chennai,Hyderabad,06:00,40,17,678,No,Rainy,Yes
2025-05-26,Monday,Hyderabad,Mumbai,21:00,40,20,501,Yes,Cloudy,No
2025-05-01,Thursday,Bangalore,Pune,12:00,40,16,506,No,Rainy,No
2025-01-20,Monday,Mumbai,Pune,06:00,40,24,646,No,Cloudy,No
2025-01-19,Sunday,Pune,Bangalore,21:00,40,28,735,No,Rainy,No
2025-01-09,Thursday,Hyderabad,Chennai,09:00,40,24,589,No,Cloudy,No
2025-01-09,Thursday,Chennai,Hyderabad,09:00,40,15,587,No,Clear,Yes
2025-05-06,Tuesday,Pune,Mumbai,06:00,40,36,624,No,Rainy,Yes
2025-04-07,Monday,Chennai,Pune,15:00,40,32,738,Yes,Cloudy,Yes
2025-04-04,Friday,Bangalore,Pune,12:00,40,21,618,No,Cloudy,No
2025-03-18,Tuesday,Chennai,Hyderabad,12:00,40,31,736,Yes,Cloudy,No
2025-01-29,Wednesday,Pune,Hyderabad,06:00,40,20,688,No,Clear,No
2025-04-21,Monday,Mumbai,Bangalore,09:00,40,29,618,No,Cloudy,Yes
2025-04-18,Friday,Mumbai,Chennai,21:00,40,26,685,No,Rainy,No
2025-05-20,Tuesday,Hyderabad,Bangalore,06:00,40,22,555,No,Clear,Yes
2025-05-05,Monday,Chennai,Mumbai,06:00,40,35,626,No,Rainy,Yes
2025-06-26,Thursday,Hyderabad,Bangalore,18:00,40,21,540,No,Clear,No
2025-03-13,Thursday,Chennai,Mumbai,06:00,40,20,684,No,Cloudy,No
2025-05-01,Thursday,Pune,Bangalore,15:00,40,34,743,Yes,Rainy,Yes
2025-02-07,Friday,Mumbai,Chennai,15:00,40,22,686,Yes,Rainy,No
2025-05-11,Sunday,Mumbai,Pune,21:00,40,15,530,No,Cloudy,No
2025-06-11,Wednesday,Mumbai,Chennai,09:00,40,18,610,No,Cloudy,No
2025-05-24,Saturday,Mumbai,Bangalore,15:00,40,15,631,No,Rainy,No
2025-02-09,Sunday,Hyderabad,Pune,06:00,40,31,590,No,Rainy,No
2025-05-11,Sunday,Bangalore,Mumbai,09:00,40,32,688,No,Rainy,No
2025-04-03,Thursday,Chennai,Pune,12:00,40,17,620,No,Rainy,No
2025-03-03,Monday,Bangalore,Pune,06:00,40,19,546,Yes,Clear,No
2025-02-10,Monday,Pune,Bangalore,15:00,40,29,547,No,Cloudy,No
2025-03-20,Thursday,Mumbai,Pune,12:00,40,26,679,No,Cloudy,No
2025-04-22,Tuesday,Hyderabad,Chennai,09:00,40,15,613,Yes,Rainy,No
2025-04-15,Tuesday,Pune,Hyderabad,15:00,40,28,715,No,Rainy,Yes
2025-06-24,Tuesday,Pune,Bangalore,09:00,40,32,605,Yes,Clear,No
2025-05-14,Wednesday,Pune,Hyderabad,15:00,40,16,531,No,Rainy,Yes
2025-03-04,Tuesday,Bangalore,Pune,15:00,40,27,595,Yes,Cloudy,Yes
2025-02-23,Sunday,Mumbai,Hyderabad,18:00,40,36,652,Yes,Cloudy,No
2025-05-27,Tuesday,Bangalore,Chennai,15:00,40,33,739,No,Clear,Yes
2025-01-09,Thursday,Hyderabad,Chennai,06:00,40,24,630,No,Rainy,Yes
2025-02-15,Saturday,Hyderabad,Pune,12:00,40,36,716,No,Cloudy,Yes
